aquired_current,ambiant_temperature,mixing_cycle_flowrate,chaud_flowrate,froid_flowrate,out_aerotherme,out_heat_exchanger,temp_out_froid,temp_in_froid,temp_out_chaud,temp_in_chaud,aerotherme_acquis,process_value
13.585834,22.926727,9.111436,11.686292,16.59528,44.190218,18.681673,18.456399,27.922232,47.268677,31.768656,25,31.768656
13.575759,22.890409,9.062863,11.67401,16.617386,44.189331,18.682176,18.463066,27.896623,47.266266,31.769035,25,31.769035
13.559579,22.855978,9.064748,11.708808,16.566216,44.189774,18.681264,18.471525,27.852849,47.264806,31.768656,25,31.768656
13.594688,22.817967,9.059818,11.682607,16.585865,44.189521,18.680069,18.479513,27.822762,47.263601,31.767645,25,31.767645
13.553778,22.78368,9.062138,11.70103,16.596099,44.188284,18.679062,18.486149,27.812386,47.262554,31.766698,25,31.766698
13.570264,22.750241,9.059238,11.671554,16.58259,44.187523,18.678056,18.491936,27.801915,47.262173,31.767077,25,31.767077
13.578507,22.71877,9.102156,11.665823,16.610427,44.187682,18.679157,18.496181,27.795923,47.260269,31.765498,25,31.765498
13.568738,22.685334,9.113175,11.637984,16.555163,44.186287,18.680666,18.496181,27.762494,47.259,31.765119,25,31.765119
13.559884,22.667635,9.090412,11.676057,16.573175,44.186033,18.682459,18.493068,27.76322,47.25735,31.765214,25,31.765214
13.568127,22.631707,9.069098,11.690795,16.577268,44.185907,18.683655,18.486967,27.781069,47.25589,31.76534,25,31.76534
13.588276,22.633464,9.064023,11.668688,16.54452,44.18559,18.684189,18.478413,27.809453,47.254463,31.765309,25,31.765309
13.583697,22.62454,9.055324,11.696117,16.58259,44.185463,18.684819,18.468349,27.852218,47.252178,31.765182,25,31.765182
13.54523,22.630194,9.060688,11.668688,16.56335,44.183878,18.687178,18.453254,27.862152,47.24726,31.764709,25,31.764709
13.542788,22.612411,9.055904,11.666641,16.576859,44.181595,18.687555,18.442813,27.927121,47.245991,31.76534,25,31.76534
13.572096,22.6109,9.061848,11.629797,16.554344,44.180168,18.68831,18.431429,28.01338,47.244722,31.765024,25,31.765024
13.530576,22.621449,9.099836,11.615877,16.600193,44.178139,18.688121,18.420673,28.073053,47.242755,31.764772,25,31.764772
13.556526,22.654771,9.043869,11.642078,16.635398,44.175572,18.687052,18.410861,28.091567,47.240534,31.764709,25,31.764709
13.536987,22.667789,9.049234,11.657635,16.597736,44.17405,18.686549,18.40105,28.087656,47.239645,31.764077,25,31.764077
13.540345,22.667938,9.020381,11.681379,16.628848,44.171038,18.683875,18.396018,28.123769,47.238535,31.764709,25,31.764709
13.518669,22.676337,9.008636,11.713311,16.57645,44.169643,18.682617,18.395766,28.140927,47.235996,31.764456,25,31.764456
13.521112,22.684493,9.12057,11.721499,16.581362,44.168724,18.680981,18.398251,28.149002,47.23422,31.764677,25,31.764677
13.532408,22.687615,9.141884,11.7346,16.580543,44.168026,18.679849,18.40454,28.154364,47.232887,31.764614,25,31.764614
13.500352,22.679534,9.11332,11.708399,16.589549,44.167741,18.678968,18.414352,28.142032,47.231554,31.764519,25,31.764519
13.541261,22.702566,9.11796,11.700211,16.58914,44.168502,18.676955,18.426051,28.075671,47.229651,31.765656,25,31.765656
13.544925,22.700636,9.102736,11.723137,16.584227,44.169928,18.674596,18.445392,28.005968,47.227271,31.763603,25,31.763603
13.559579,22.68016,9.099836,11.719452,16.583818,44.169421,18.673463,18.462877,28.020476,47.22359,31.764235,25,31.764235
13.536682,22.69028,9.108246,11.688748,16.554344,44.169485,18.672425,18.478664,28.055233,47.219815,31.764393,25,31.764393
13.566906,22.663869,9.122165,11.703077,16.574812,44.169611,18.671922,18.494389,28.10147,47.216261,31.764772,25,31.764772
13.552557,22.641827,9.146958,11.678923,16.578496,44.169738,18.671922,18.509799,28.130488,47.212834,31.765024,25,31.765024
13.566601,22.64397,9.109261,11.695298,16.598964,44.170245,18.671922,18.522756,28.093648,47.209027,31.763761,25,31.763761
13.551031,22.633015,9.084612,11.702667,16.545338,44.169294,18.67664,18.536594,28.06747,47.206489,31.764709,25,31.764709
13.540651,22.661643,9.055759,11.682198,16.579315,44.168407,18.678276,18.541751,28.00641,47.206108,31.765214,25,31.765214
13.561411,22.658292,9.063878,11.625293,16.547794,44.166758,18.679251,18.545211,27.946486,47.205346,31.764582,25,31.764582
13.562021,22.666646,9.068808,11.618743,16.599783,44.1653,18.680446,18.547664,27.898989,47.204395,31.764709,25,31.764709
13.559884,22.655169,9.069678,11.619562,16.603467,44.164222,18.682491,18.549551,27.877259,47.203125,31.765214,25,31.765214
13.551336,22.656176,9.043724,11.639212,16.574403,44.162954,18.685762,18.55106,27.896686,47.201095,31.763446,25,31.763446
13.57118,22.668945,9.016031,11.648219,16.561713,44.159784,18.68875,18.554363,27.894006,47.199032,31.764867,25,31.764867
13.536376,22.719671,9.015016,11.630206,16.546157,44.154458,18.689505,18.554363,27.915578,47.201444,31.763856,25,31.763856
13.529355,22.722356,9.039665,11.650266,16.562122,44.151129,18.689977,18.551626,27.888518,47.202903,31.764077,25,31.764077
13.530881,22.756733,9.061848,11.625293,16.568262,44.147832,18.690543,18.546846,27.868334,47.204299,31.764519,25,31.764519
13.510121,22.731861,9.127385,11.644944,16.555982,44.144027,18.69133,18.540116,27.870005,47.205378,31.764551,25,31.764551
13.536071,22.72002,9.11796,11.623246,16.558028,44.140604,18.69221,18.530933,27.867987,47.204744,31.763919,25,31.763919
13.533934,22.72345,9.059093,11.597046,16.602239,44.137909,18.693311,18.517724,27.896844,47.208551,31.764551,25,31.764551
13.516838,22.72758,9.061268,11.626931,16.575631,44.134992,18.693689,18.507031,27.8701,47.210835,31.763667,25,31.763667
13.490277,22.779347,9.066778,11.608918,16.58873,44.132837,18.694349,18.497659,27.87032,47.214072,31.764109,25,31.764109
13.498215,22.77481,9.069533,11.624475,16.596099,44.130871,18.694601,18.489105,27.894542,47.216102,31.76493,25,31.76493
13.547367,22.752154,9.073883,11.642078,16.580953,44.129032,18.694444,18.481495,27.928635,47.216578,31.765088,25,31.765088
13.520196,22.742799,9.065908,11.653132,16.59528,44.127764,18.69457,18.475582,27.947305,47.216959,31.763446,25,31.763446
13.511037,22.742773,9.048799,11.662957,16.619023,44.126655,18.695041,18.465204,27.944309,47.217118,31.764709,25,31.764709
13.521112,22.720989,9.017336,11.640441,16.596099,44.125006,18.694916,18.459418,27.945192,47.218133,31.765214,25,31.765214
13.526912,22.709062,9.054309,11.623656,16.596918,44.124974,18.692997,18.45448,27.967743,47.219719,31.764488,25,31.764488
13.534545,22.707337,9.107811,11.642897,16.592005,44.125165,18.691487,18.450518,27.995623,47.221814,31.764488,25,31.764488
13.540651,22.697025,9.071273,11.623246,16.636626,44.125228,18.690575,18.447404,28.024135,47.223368,31.765024,25,31.765024
13.532408,22.698284,9.059818,11.626931,16.573175,44.125862,18.688436,18.444763,28.060216,47.222353,31.763761,25,31.763761
13.505236,22.692662,9.061993,11.642897,16.587093,44.127289,18.687335,18.445392,28.044919,47.222512,31.764077,25,31.764077
13.530576,22.690388,9.047494,11.657635,16.546157,44.131473,18.685951,18.445895,27.969351,47.222131,31.763951,25,31.763951
13.516532,22.690324,9.016756,11.630206,16.576859,44.133851,18.684473,18.448096,27.92567,47.22156,31.76354,25,31.76354
13.536071,22.663576,9.060978,11.640441,16.572765,44.136007,18.6829,18.450801,27.90353,47.22156,31.763035,25,31.763035
13.558358,22.650723,9.068953,11.662548,16.59528,44.138194,18.681138,18.454292,27.881453,47.222004,31.762656,25,31.762656
13.513785,22.638696,9.010956,11.658454,16.564988,44.139336,18.678999,18.46033,27.82683,47.221877,31.762656,25,31.762656
13.533018,22.655721,9.039955,11.672373,16.578087,44.141713,18.6801,18.46772,27.754768,47.222036,31.763603,25,31.763603
13.540956,22.675382,9.063153,11.644534,16.609198,44.142854,18.6801,18.47489,27.749596,47.223559,31.763351,25,31.763351
13.558358,22.696708,9.089832,11.625293,16.593643,44.143045,18.679251,18.48074,27.746032,47.223749,31.763004,25,31.763004
13.54004,22.697488,9.105201,11.664594,16.621889,44.143362,18.678811,18.483822,27.741806,47.223686,31.763004,25,31.763004
13.535155,22.725111,9.084322,11.668279,16.611245,44.144186,18.679031,18.48335,27.727615,47.223812,31.763288,25,31.763288
13.50371,22.73297,9.093312,11.672782,16.634169,44.1452,18.679157,18.479199,27.687122,47.223939,31.763288,25,31.763288
13.551336,22.738107,9.111436,11.681379,16.622298,44.147895,18.679157,18.470865,27.722127,47.223463,31.762814,25,31.762814
13.510732,22.777118,9.103461,11.670735,16.60183,44.149797,18.680415,18.460927,27.744329,47.224352,31.762688,25,31.762688
13.520196,22.813123,9.152613,11.683017,16.631304,44.150273,18.680918,18.449197,27.773154,47.223432,31.76294,25,31.76294
13.512258,22.847828,9.142899,11.663776,16.566625,44.15097,18.681296,18.435548,27.776812,47.222353,31.762751,25,31.762751
13.496994,22.836454,9.12202,11.676057,16.58914,44.152429,18.681421,18.42083,27.755998,47.221433,31.762183,25,31.762183
13.505542,22.790546,9.111436,11.673192,16.587093,44.154077,18.680415,18.406868,27.743888,47.219656,31.762183,25,31.762183
13.506152,22.760135,9.097951,11.657635,16.542882,44.155821,18.6801,18.389886,27.720708,47.219973,31.762183,25,31.762183
13.512564,22.744365,9.02444,11.648628,16.591187,44.156835,18.67859,18.377055,27.753254,47.219973,31.762561,25,31.762561
13.535766,22.726228,8.999212,11.646991,16.549022,44.158325,18.676798,18.365828,27.769243,47.219593,31.761804,25,31.761804
13.531492,22.707534,8.980218,11.666641,16.596918,44.158896,18.675288,18.356394,27.795734,47.219148,31.761235,25,31.761235
13.511342,22.692185,8.979203,11.662957,16.603058,44.158579,18.673558,18.348312,27.841747,47.218387,31.761141,25,31.761141
13.525386,22.685752,9.015306,11.66746,16.591187,44.158833,18.670035,18.340513,27.898263,47.216483,31.760762,25,31.760762
13.512564,22.6584,9.067358,11.642897,16.570309,44.157881,18.667833,18.332336,27.982314,47.215373,31.76013,25,31.76013
13.513174,22.638902,9.104041,11.683836,16.608789,44.156613,18.666449,18.328311,27.988874,47.214865,31.759625,25,31.759625
13.513479,22.626859,9.059528,11.704305,16.592005,44.155345,18.663272,18.324097,27.971117,47.211882,31.759877,25,31.759877
13.504015,22.625972,9.074753,11.698983,16.566216,44.154267,18.660252,18.320764,27.96052,47.209281,31.759877,25,31.759877
13.51928,22.629466,9.075333,11.665823,16.567853,44.153221,18.658145,18.319254,27.979286,47.208075,31.759499,25,31.759499
13.506152,22.630436,9.11593,11.689567,16.558028,44.151699,18.656509,18.320386,28.040346,47.20744,31.759499,25,31.759499
13.513785,22.638538,9.089977,11.706352,16.580543,44.151224,18.655251,18.326361,28.082452,47.203792,31.759341,25,31.759341
13.530271,22.627262,9.068808,11.678923,16.584637,44.151224,18.652986,18.334915,28.079424,47.202776,31.759088,25,31.759088
13.557136,22.611381,9.080842,11.65436,16.605924,44.149797,18.650344,18.346676,28.091346,47.201,31.759404,25,31.759404
13.519891,22.591098,9.062283,11.646581,16.547794,44.148719,18.648394,18.359444,28.104719,47.198588,31.759214,25,31.759214
13.521112,22.577379,9.062138,11.66746,16.579725,44.148117,18.647041,18.372558,28.104498,47.196367,31.758646,25,31.758646
13.521722,22.583934,9.054889,11.689158,16.599783,44.146469,18.645028,18.386898,28.074094,47.19586,31.759025,25,31.759025
13.525996,22.600533,9.069098,11.693252,16.56335,44.145835,18.645972,18.405452,28.046023,47.192211,31.758393,25,31.758393
13.543703,22.638889,9.061268,11.648219,16.582181,44.14482,18.643959,18.422434,28.06911,47.190561,31.758899,25,31.758899
13.511342,22.680139,9.056194,11.659682,16.597736,44.143425,18.644022,18.439133,28.114812,47.189863,31.75893,25,31.75893
13.535155,22.731128,9.090847,11.715768,16.590368,44.141523,18.644273,18.456116,28.130014,47.189863,31.758046,25,31.758046
13.535461,22.743955,9.069823,11.710855,16.571537,44.139367,18.644399,18.473349,28.112257,47.190371,31.757067,25,31.757067
13.552557,22.751326,9.068373,11.695298,16.596508,44.137592,18.645657,18.490206,28.109734,47.191259,31.758078,25,31.758078
13.533018,22.741363,9.121295,11.718634,16.558028,44.135214,18.647387,18.50939,28.096802,47.192211,31.756815,25,31.756815
13.548893,22.725436,9.081277,11.728049,16.587093,44.132424,18.648016,18.521844,28.115348,47.192845,31.757067,25,31.757067
13.564769,22.716112,9.061558,11.724365,16.602649,44.130871,18.650155,18.532694,28.112793,47.193194,31.757225,25,31.757225
13.543093,22.71285,9.03778,11.691614,16.562531,44.129096,18.652672,18.542443,28.106359,47.193321,31.756594,25,31.756594
13.575149,22.716489,9.046624,11.705124,16.572765,44.12694,18.655157,18.551532,28.101281,47.19329,31.755741,25,31.755741
13.578507,22.688948,9.048654,11.658044,16.575631,44.125545,18.657925,18.560338,28.09081,47.193163,31.756499,25,31.756499
13.577591,22.728279,9.117525,11.67442,16.598146,44.123484,18.662014,18.570402,28.11825,47.191418,31.75492,25,31.75492
13.59713,22.811608,9.12376,11.679742,16.596918,44.12285,18.664279,18.575937,28.078257,47.189133,31.755804,25,31.755804
13.569043,22.856257,9.11419,11.696527,16.581362,44.121551,18.667109,18.580812,28.041008,47.188848,31.75612,25,31.75612
13.569043,22.893969,9.099546,11.71413,16.562531,44.121297,18.669815,18.585466,28.006693,47.189292,31.75612,25,31.75612
13.558358,22.936911,9.062428,11.685883,16.59569,44.122153,18.672142,18.589618,27.979885,47.189863,31.755994,25,31.755994
13.573622,22.959086,9.065473,11.689567,16.610427,44.122533,18.674281,18.592259,27.96954,47.190624,31.755867,25,31.755867
13.556831,22.972077,9.072868,11.666232,16.608789,44.123643,18.676798,18.596348,27.971748,47.196653,31.755709,25,31.755709
13.583392,22.974402,9.064458,11.69407,16.604286,44.125165,18.678559,18.596222,27.937055,47.200841,31.754194,25,31.754194
13.559884,22.951113,9.085917,11.703896,16.621479,44.12583,18.681358,18.596474,27.913528,47.203601,31.754383,25,31.754383
13.551031,22.938347,9.142029,11.66091,16.576859,44.127479,18.684001,18.595593,27.905517,47.205442,31.754131,25,31.754131
13.552252,22.899058,9.138694,11.699392,16.571128,44.129825,18.685888,18.593297,27.897349,47.206298,31.753152,25,31.753152
13.562021,22.861768,9.075333,11.682198,16.571537,44.130459,18.68702,18.59053,27.853322,47.205537,31.753025,25,31.753025
13.530576,22.820538,9.060108,11.662138,16.567853,44.134105,18.689065,18.581567,27.818473,47.204268,31.752868,25,31.752868
13.546451,22.783816,9.064313,11.668279,16.547385,44.135119,18.690952,18.573264,27.819103,47.205029,31.753878,25,31.753878
13.53485,22.760571,9.103606,11.686292,16.553935,44.136229,18.692085,18.564678,27.855025,47.2056,31.752899,25,31.752899
13.542177,22.750733,9.1168,11.668688,16.571537,44.137433,18.692651,18.55518,27.893186,47.205537,31.752078,25,31.752078
13.558968,22.743504,9.077362,11.670326,16.556391,44.138765,18.692808,18.544708,27.923525,47.205093,31.752204,25,31.752204
13.530271,22.725801,9.038505,11.683836,16.53797,44.140287,18.692682,18.533763,27.958975,47.205219,31.75271,25,31.75271
13.539735,22.72016,9.021396,11.676876,16.537151,44.141079,18.69284,18.519768,27.975533,47.207282,31.750341,25,31.750341
13.512564,22.712001,9.011826,11.685473,16.580543,44.142854,18.692714,18.507566,27.978813,47.205886,31.751857,25,31.751857
13.518669,22.729053,9.093457,11.659272,16.562122,44.143489,18.692588,18.495647,27.972915,47.206584,31.751099,25,31.751099
13.506152,22.754317,9.099691,11.67401,16.559666,44.143869,18.693091,18.485206,27.937907,47.20633,31.750657,25,31.750657
13.494856,22.795248,9.114045,11.636347,16.564988,44.144344,18.693846,18.47706,27.892082,47.20487,31.751036,25,31.751036
13.521722,22.825206,9.109986,11.651085,16.593643,44.144725,18.693469,18.471651,27.891956,47.204744,31.750657,25,31.750657
13.500352,22.866795,9.11535,11.640441,16.590368,44.144408,18.690952,18.468192,27.911982,47.202681,31.749868,25,31.749868
13.546146,22.915324,9.082002,11.663366,16.60183,44.145676,18.689946,18.468443,27.907819,47.201412,31.750373,25,31.750373
13.535461,22.901015,9.060688,11.686292,16.567444,44.146754,18.688184,18.470205,27.932135,47.20138,31.750405,25,31.750405
13.544619,22.878754,9.050539,11.682198,16.587093,44.147325,18.685794,18.472469,27.97383,47.200809,31.749963,25,31.749963
13.543093,22.862025,9.069243,11.68752,16.5699,44.147546,18.68334,18.474324,28.017133,47.19935,31.749489,25,31.749489
13.518975,22.845797,9.133329,11.670735,16.557619,44.148054,18.68183,18.474953,28.041608,47.198081,31.749868,25,31.749868
13.556221,22.845202,9.169577,11.648628,16.560485,44.149322,18.681358,18.47574,28.056747,47.196335,31.750026,25,31.750026
13.539124,22.844183,9.142029,11.643306,16.571947,44.150336,18.682113,18.473853,28.088287,47.195574,31.74952,25,31.74952
13.547367,22.810458,9.133039,11.670735,16.594871,44.15097,18.681358,18.471871,28.089075,47.195479,31.749015,25,31.749015
13.565685,22.76828,9.11448,11.676467,16.594462,44.15097,18.680792,18.471494,28.072485,47.19624,31.749205,25,31.749205
13.549809,22.74976,9.111436,11.66746,16.58914,44.150463,18.681233,18.473098,28.044036,47.197541,31.749963,25,31.749963
13.545841,22.720166,9.092587,11.657225,16.603877,44.149956,18.682617,18.47574,28.001395,47.198556,31.750341,25,31.750341
13.558052,22.709421,9.058224,11.652722,16.601011,44.149797,18.682774,18.482973,28.019214,47.201412,31.748605,25,31.748605
13.541261,22.692435,9.087802,11.642897,16.596099,44.148402,18.681516,18.490017,28.022495,47.201793,31.748478,25,31.748478
13.524165,22.669831,9.11883,11.663366,16.572765,44.147863,18.68139,18.498194,28.008365,47.203125,31.748731,25,31.748731
13.548283,22.666285,9.103026,11.695298,16.600602,44.14742,18.680824,18.507314,27.999849,47.204395,31.749173,25,31.749173
13.559273,22.655155,9.11448,11.691205,16.605514,44.146405,18.67966,18.516529,28.001836,47.2056,31.749299,25,31.749299
13.555305,22.633531,9.153338,11.67442,16.580953,44.144249,18.679157,18.524328,28.001079,47.207758,31.748289,25,31.748289
13.563242,22.617278,9.155658,11.655588,16.566625,44.14314,18.679314,18.530461,27.952982,47.208392,31.749552,25,31.749552
13.553473,22.60746,9.086352,11.649447,16.571537,44.142633,18.679566,18.533228,27.95437,47.207631,31.749299,25,31.749299
13.545535,22.593046,9.066053,11.662138,16.583409,44.14222,18.681138,18.535053,27.953771,47.207536,31.749331,25,31.749331
13.581865,22.567592,9.086497,11.626931,16.563759,44.142791,18.682334,18.535682,27.964494,47.208551,31.749078,25,31.749078
13.572706,22.652847,9.071708,11.63389,16.578906,44.144218,18.682585,18.535367,27.974397,47.210518,31.748794,25,31.748794
13.558358,22.735007,9.018206,11.661729,16.580134,44.145359,18.682459,18.534864,27.945886,47.212676,31.749552,25,31.749552
13.552252,22.744282,9.02618,11.635528,16.540426,44.147578,18.685762,18.533763,27.939105,47.215214,31.748289,25,31.748289
13.572096,22.7303,9.059238,11.636347,16.532239,44.149607,18.685511,18.530492,27.925481,47.215087,31.749299,25,31.749299
13.567822,22.70805,9.047639,11.644534,16.559666,44.1504,18.685919,18.52741,27.930212,47.216769,31.748794,25,31.748794
13.592551,22.690692,9.02444,11.64781,16.551479,44.150653,18.686926,18.52414,27.932041,47.218355,31.748921,25,31.748921
13.644451,22.679768,9.093747,11.65436,16.561713,44.150748,18.68809,18.520806,27.928382,47.218799,31.749678,25,31.749678
13.614532,22.657911,9.087947,11.664594,16.541654,44.150748,18.688593,18.518038,27.935321,47.217911,31.748921,25,31.748921
13.564463,22.636914,9.056049,11.633481,16.58873,44.14948,18.69048,18.514579,27.887225,47.218546,31.748921,25,31.748921
13.565379,22.641705,9.070258,11.651085,16.609198,44.148466,18.691864,18.512441,27.894289,47.219053,31.748921,25,31.748921
13.553473,22.656785,9.02966,11.638394,16.591596,44.147546,18.691927,18.508792,27.868996,47.220037,31.749015,25,31.749015
13.580949,22.666314,9.053294,11.674829,16.581771,44.146912,18.691739,18.504201,27.830961,47.221242,31.748763,25,31.748763
13.636208,22.678094,9.062428,11.666232,16.573993,44.146881,18.691613,18.499452,27.790878,47.222067,31.748352,25,31.748352
13.614226,22.667211,9.055469,11.653132,16.564169,44.147895,18.69111,18.495552,27.75051,47.22156,31.748605,25,31.748605
13.627965,22.668176,9.041404,11.649857,16.558438,44.148529,18.690795,18.489263,27.691222,47.222353,31.750184,25,31.750184
13.637734,22.658058,9.03749,11.665004,16.50563,44.149671,18.690669,18.484357,27.705476,47.223622,31.750941,25,31.750941
13.631018,22.64611,9.028645,11.630615,16.472881,44.150241,18.689977,18.480205,27.757385,47.224701,31.750278,25,31.750278
13.650556,22.656868,9.020526,11.67442,16.514636,44.151826,18.688782,18.474419,27.802672,47.225335,31.750026,25,31.750026
13.651472,22.653998,9.013856,11.66787,16.517502,44.154299,18.687555,18.466682,27.827965,47.225367,31.750436,25,31.750436
13.633765,22.651845,9.03111,11.649038,16.533057,44.155821,18.687178,18.458757,27.850799,47.224733,31.750184,25,31.750184
13.634986,22.680052,9.089687,11.658863,16.583818,44.157564,18.688279,18.44492,27.824307,47.224891,31.750815,25,31.750815
13.613005,22.703713,9.102301,11.631843,16.580543,44.160354,18.688153,18.432466,27.76918,47.224384,31.750689,25,31.750689
13.632544,22.728239,9.109841,11.615877,16.584227,44.162954,18.687649,18.420013,27.726542,47.223876,31.750562,25,31.750562
13.609647,22.758905,9.109116,11.65395,16.571537,44.165934,18.687272,18.408691,27.726038,47.222924,31.750689,25,31.750689
13.618806,22.790753,9.111001,11.66091,16.553525,44.168946,18.686706,18.399005,27.768707,47.221655,31.750689,25,31.750689
13.6127,22.814122,9.055904,11.679742,16.594052,44.170721,18.684819,18.390829,27.826988,47.220767,31.749552,25,31.749552
13.608426,22.836841,9.065473,11.685883,16.586684,44.174684,18.681044,18.385326,27.867829,47.218863,31.749868,25,31.749868
13.620027,22.861659,9.100416,11.665413,16.577268,44.178488,18.678653,18.382558,27.911478,47.218482,31.750373,25,31.750373
13.579423,22.885789,9.143769,11.669098,16.567034,44.183053,18.676357,18.378753,27.938475,47.217245,31.75012,25,31.75012
13.602931,22.922763,9.090267,11.69407,16.558438,44.186794,18.673967,18.375294,27.931158,47.217308,31.749742,25,31.749742
13.609036,22.952149,9.017626,11.630615,16.552297,44.189299,18.671733,18.372306,27.904792,47.218006,31.74952,25,31.74952
13.627659,22.969583,9.021686,11.638803,16.581771,44.191328,18.670349,18.368658,27.907567,47.215849,31.749394,25,31.749394
13.630712,22.929081,9.054454,11.635119,16.52487,44.193389,18.667676,18.366929,27.952509,47.215373,31.749236,25,31.749236
13.631018,22.873356,9.062573,11.656816,16.543291,44.195544,18.666417,18.367683,28.004864,47.211692,31.748352,25,31.748352
13.62308,22.828309,9.04039,11.637166,16.532648,44.195798,18.66431,18.370325,27.993163,47.208392,31.748226,25,31.748226
13.600183,22.77568,9.065473,11.654769,16.527326,44.1951,18.663241,18.375105,27.975123,47.205219,31.748226,25,31.748226
13.557747,22.736319,9.013131,11.66746,16.554344,44.193959,18.662832,18.382055,27.972221,47.201602,31.748352,25,31.748352
13.557136,22.709199,9.033285,11.674829,16.609198,44.192437,18.660441,18.390986,27.969698,47.196653,31.749236,25,31.749236
13.547672,22.682336,9.041115,11.64781,16.598146,44.188792,18.656509,18.400421,27.95109,47.193321,31.747026,25,31.747026
13.556526,22.663266,9.065328,11.661319,16.635398,44.187016,18.656132,18.410107,27.931662,47.191291,31.747279,25,31.747279
13.560495,22.668574,9.066923,11.669916,16.617795,44.184385,18.655283,18.418944,27.883756,47.189736,31.746868,25,31.746868
13.543703,22.636893,9.063443,11.669916,16.611655,44.181912,18.654842,18.427435,27.849884,47.188657,31.746552,25,31.746552
13.555305,22.599125,9.063443,11.685064,16.573993,44.179915,18.654685,18.435831,27.84714,47.187991,31.746836,25,31.746836
13.558663,22.633476,9.071273,11.682607,16.605105,44.178013,18.653678,18.444134,27.867198,47.18761,31.747973,25,31.747973
13.559273,22.665316,9.013856,11.635937,16.601011,44.177062,18.654622,18.451839,27.864517,47.189514,31.746237,25,31.746237
13.560495,22.656878,9.012551,11.641259,16.621889,44.17592,18.654244,18.455864,27.903625,47.190402,31.7451,25,31.7451
13.568738,22.651993,9.064168,11.668688,16.613292,44.174018,18.654433,18.459135,27.948031,47.191386,31.74491,25,31.74491
13.568432,22.644569,9.067793,11.644534,16.598146,44.171926,18.655754,18.460707,27.954212,47.193226,31.7451,25,31.7451
13.568738,22.639941,9.097226,11.615468,16.578496,44.169643,18.657421,18.459732,27.911257,47.195162,31.745352,25,31.745352
13.569959,22.612984,9.106216,11.650266,16.540017,44.1666,18.657296,18.455455,27.840864,47.194908,31.745605,25,31.745605
13.5608,22.587736,9.147683,11.628978,16.533467,44.163112,18.659655,18.450738,27.752087,47.197922,31.745131,25,31.745131
13.566295,22.579168,9.138404,11.660091,16.568262,44.16083,18.659026,18.447719,27.666561,47.199191,31.74551,25,31.74551
13.551031,22.567579,9.086497,11.652722,16.543701,44.158262,18.659435,18.445266,27.621244,47.200746,31.745794,25,31.745794
13.57637,22.611709,9.060543,11.645353,16.592415,44.15636,18.660881,18.443442,27.625974,47.202396,31.745542,25,31.745542
13.566295,22.668374,9.097806,11.675239,16.589549,44.155092,18.662549,18.442247,27.664637,47.203823,31.74491,25,31.74491
13.566295,22.736722,9.081277,11.663366,16.56335,44.153443,18.6628,18.441618,27.695164,47.204585,31.744658,25,31.744658
13.557747,22.788584,9.088237,11.673192,16.612473,44.149005,18.665631,18.438787,27.718028,47.205061,31.74371,25,31.74371
13.544925,22.821823,9.11535,11.684654,16.593233,44.147737,18.665002,18.431617,27.71664,47.20303,31.744342,25,31.744342
13.585223,22.838793,9.057499,11.690795,16.621479,44.146659,18.666638,18.420579,27.726416,47.201571,31.744405,25,31.744405
13.551641,22.882649,9.060688,11.683426,16.594462,44.145898,18.668085,18.406868,27.735877,47.200175,31.744531,25,31.744531
13.537903,22.846105,9.057789,11.680151,16.581362,44.145042,18.668556,18.391521,27.733985,47.19881,31.744658,25,31.744658
13.530881,22.831886,9.073448,11.663776,16.593233,44.14314,18.668934,18.37542,27.710143,47.197922,31.744026,25,31.744026
13.528744,22.787985,9.105056,11.636347,16.552707,44.141079,18.667047,18.35891,27.679869,47.196811,31.742763,25,31.742763
13.573012,22.748468,9.065038,11.644944,16.599783,44.141333,18.665788,18.347463,27.71746,47.196177,31.7439,25,31.7439
13.538208,22.705284,9.061993,11.594999,16.552297,44.141206,18.664341,18.338374,27.7384,47.196018,31.744279,25,31.744279
13.522028,22.678038,9.052134,11.649857,16.632532,44.141143,18.662769,18.331141,27.761485,47.196209,31.744089,25,31.744089
13.515311,22.705153,9.063443,11.626931,16.562122,44.141301,18.660881,18.325355,27.792581,47.196335,31.74371,25,31.74371
13.543398,22.718814,9.065618,11.658044,16.587502,44.141555,18.658239,18.320701,27.824622,47.195701,31.74371,25,31.74371
13.546451,22.703738,9.069388,11.621609,16.58259,44.140762,18.65588,18.316613,27.798604,47.195384,31.7445,25,31.7445
13.549809,22.684982,9.059673,11.656407,16.603467,44.139114,18.653615,18.313091,27.786494,47.195257,31.743742,25,31.743742
13.501573,22.70551,9.064168,11.632253,16.582181,44.138036,18.652389,18.31004,27.785737,47.195701,31.743553,25,31.743553
13.486614,22.668059,9.103461,11.650266,16.586274,44.137211,18.651319,18.308405,27.781006,47.196335,31.743174,25,31.743174
13.505847,22.697688,9.112015,11.651494,16.566625,44.136102,18.650218,18.308657,27.779682,47.196526,31.742574,25,31.742574
13.545535,22.736911,9.092877,11.661729,16.553525,44.133946,18.649589,18.310795,27.81185,47.195384,31.742447,25,31.742447
13.486308,22.767169,9.089397,11.629387,16.58259,44.131093,18.650533,18.312996,27.82683,47.193956,31.742447,25,31.742447
13.50371,22.822323,9.070838,11.622837,16.592415,44.129064,18.650784,18.316896,27.803114,47.193702,31.741816,25,31.741816
